id,time,distance,velocity,acceleration,Frictional Force,airResistance,,,,time,time,time,time,time,time,distance(.100 kg),distance(.105 kg),distance(.110 kg),distance(.115 kg),distance(.120 kg),distance(.125 kg)
carFAR100,1.195,2.846640155,4.130691631,-1.67528817,0.424785461,1.184307849,,,,1.195,1.195,1.195,1.195,1.195,1.195,2.846640155,2.860148305,2.872802717,2.883907816,2.89446027,2.90413774
carFAR100,1.196,2.850770009,4.129016824,-1.674807849,0.424785461,1.183827666,,,,1.196,1.196,1.196,1.196,1.196,1.196,2.850770009,2.864298423,2.876975095,2.888095068,2.898665018,2.908357989
carFAR100,1.197,2.854898189,4.127342496,-1.674327666,0.424785461,1.183347621,,,,1.197,1.197,1.197,1.197,1.197,1.197,2.854898189,2.868446918,2.881145895,2.892280786,2.902868271,2.91257678
carFAR100,1.198,2.859024695,4.125668648,-1.673847621,0.424785461,1.182867713,,,,1.198,1.198,1.198,1.198,1.198,1.198,2.859024695,2.872593789,2.885315117,2.896464971,2.90707003,2.916794112
carFAR100,1.199,2.863149527,4.123995281,-1.673367713,0.424785461,1.182387943,,,,1.199,1.199,1.199,1.199,1.199,1.199,2.863149527,2.876739038,2.889482762,2.900647621,2.911270293,2.921009987
carFAR100,1.2,2.867272685,4.122322393,-1.672887943,0.424785461,1.18190831,,,,1.2,1.2,1.2,1.2,1.2,1.2,2.867272685,2.880882664,2.89364883,2.904828738,2.915469063,2.925224404
carFAR100,1.201,2.871394172,4.120649984,-1.67240831,0.424785461,1.181428815,,,,1.201,1.201,1.201,1.201,1.201,1.201,2.871394172,2.885024668,2.897813322,2.909008323,2.919666339,2.929437365
carFAR100,1.202,2.875513986,4.118978056,-1.671928815,0.424785461,1.180949458,,,,1.202,1.202,1.202,1.202,1.202,1.202,2.875513986,2.88916505,2.901976238,2.913186374,2.923862122,2.933648868
carFAR100,1.203,2.879632128,4.117306606,-1.671449458,0.424785461,1.180470238,,,,1.203,1.203,1.203,1.203,1.203,1.203,2.879632128,2.893303812,2.906137578,2.917362894,2.928056412,2.937858915
carFAR100,1.204,2.883748599,4.115635636,-1.670970238,0.424785461,1.179991155,,,,1.204,1.204,1.204,1.204,1.204,1.204,2.883748599,2.897440953,2.910297343,2.921537882,2.932249209,2.942067505
carFAR100,1.205,2.8878634,4.113965145,-1.670491155,0.424785461,1.179512209,,,,1.205,1.205,1.205,1.205,1.205,1.205,2.8878634,2.901576474,2.914455534,2.925711338,2.936440514,2.94627464
carFAR100,1.206,2.89197653,4.112295132,-1.670012209,0.424785461,1.179033401,,,,1.206,1.206,1.206,1.206,1.206,1.206,2.89197653,2.905710375,2.91861215,2.929883264,2.940630327,2.95048032
carFAR100,1.207,2.89608799,4.110625599,-1.669533401,0.424785461,1.17855473,,,,1.207,1.207,1.207,1.207,1.207,1.207,2.89608799,2.909842656,2.922767192,2.934053659,2.944818648,2.954684544
carFAR100,1.208,2.900197781,4.108956544,-1.66905473,0.424785461,1.178076197,,,,1.208,1.208,1.208,1.208,1.208,1.208,2.900197781,2.913973319,2.926920661,2.938222524,2.949005478,2.958887313
carFAR100,1.209,2.904305903,4.107287968,-1.668576197,0.424785461,1.177597801,,,,1.209,1.209,1.209,1.209,1.209,1.209,2.904305903,2.918102364,2.931072556,2.942389858,2.953190818,2.963088628
carFAR100,1.21,2.908412357,4.10561987,-1.668097801,0.424785461,1.177119541,,,,1.21,1.21,1.21,1.21,1.21,1.21,2.908412357,2.92222979,2.935222879,2.946555664,2.957374667,2.967288489
carFAR100,1.211,2.912517143,4.103952251,-1.667619541,0.424785461,1.176641419,,,,1.211,1.211,1.211,1.211,1.211,1.211,2.912517143,2.926355599,2.93937163,2.95071994,2.961557025,2.971486896
carFAR100,1.212,2.916620262,4.102285109,-1.667141419,0.424785461,1.176163434,,,,1.212,1.212,1.212,1.212,1.212,1.212,2.916620262,2.930479791,2.943518809,2.954882688,2.965737894,2.97568385
carFAR100,1.213,2.920721714,4.100618446,-1.666663434,0.424785461,1.175685586,,,,1.213,1.213,1.213,1.213,1.213,1.213,2.920721714,2.934602367,2.947664416,2.959043907,2.969917274,2.97987935
carFAR100,1.214,2.924821499,4.09895226,-1.666185586,0.424785461,1.175207875,,,,1.214,1.214,1.214,1.214,1.214,1.214,2.924821499,2.938723326,2.951808453,2.963203598,2.974095164,2.984073398
carFAR100,1.215,2.928919619,4.097286552,-1.665707875,0.424785461,1.174730301,,,,1.215,1.215,1.215,1.215,1.215,1.215,2.928919619,2.942842669,2.955950919,2.967361762,2.978271566,2.988265993
carFAR100,1.216,2.933016072,4.095621322,-1.665230301,0.424785461,1.174252864,,,,1.216,1.216,1.216,1.216,1.216,1.216,2.933016072,2.946960397,2.960091814,2.971518398,2.98244648,2.992457136
carFAR100,1.217,2.937110861,4.093956569,-1.664752864,0.424785461,1.173775564,,,,1.217,1.217,1.217,1.217,1.217,1.217,2.937110861,2.95107651,2.96423114,2.975673508,2.986619905,2.996646827
carFAR100,1.218,2.941203986,4.092292294,-1.664275564,0.424785461,1.173298401,,,,1.218,1.218,1.218,1.218,1.218,1.218,2.941203986,2.955191009,2.968368896,2.979827091,2.990791843,3.000835067
carFAR100,1.219,2.945295446,4.090628495,-1.663798401,0.424785461,1.172821374,,,,1.219,1.219,1.219,1.219,1.219,1.219,2.945295446,2.959303894,2.972505084,2.983979149,2.994962294,3.005021855
carFAR100,1.22,2.949385243,4.088965174,-1.663321374,0.424785461,1.172344484,,,,1.22,1.22,1.22,1.22,1.22,1.22,2.949385243,2.963415165,2.976639703,2.98812968,2.999131258,3.009207193
carFAR100,1.221,2.953473377,4.08730233,-1.662844484,0.424785461,1.171867731,,,,1.221,1.221,1.221,1.221,1.221,1.221,2.953473377,2.967524823,2.980772753,2.992278687,3.003298735,3.01339108
carFAR100,1.222,2.957559848,4.085639962,-1.662367731,0.424785461,1.171391115,,,,1.222,1.222,1.222,1.222,1.222,1.222,2.957559848,2.971632869,2.984904236,2.996426168,3.007464726,3.017573517
carFAR100,1.223,2.961644657,4.083978071,-1.661891115,0.424785461,1.170914635,,,,1.223,1.223,1.223,1.223,1.223,1.223,2.961644657,2.975739302,2.989034152,3.000572125,3.011629231,3.021754504
carFAR100,1.224,2.965727804,4.082316656,-1.661414635,0.424785461,1.170438292,,,,1.224,1.224,1.224,1.224,1.224,1.224,2.965727804,2.979844123,2.9931625,3.004716558,3.01579225,3.025934042
carFAR100,1.225,2.969809291,4.080655718,-1.660938292,0.424785461,1.169962086,,,,1.225,1.225,1.225,1.225,1.225,1.225,2.969809291,2.983947333,2.997289282,3.008859467,3.019953785,3.030112131
carFAR100,1.226,2.973889116,4.078995256,-1.660462086,0.424785461,1.169486016,,,,1.226,1.226,1.226,1.226,1.226,1.226,2.973889116,2.988048932,3.001414498,3.013000852,3.024113834,3.034288771
carFAR100,1.227,2.977967281,4.07733527,-1.659986016,0.424785461,1.169010082,,,,1.227,1.227,1.227,1.227,1.227,1.227,2.977967281,2.992148921,3.005538149,3.017140715,3.028272399,3.038463962
carFAR100,1.228,2.982043787,4.07567576,-1.659510082,0.424785461,1.168534285,,,,1.228,1.228,1.228,1.228,1.228,1.228,2.982043787,2.9962473,3.009660233,3.021279055,3.03242948,3.042637705
carFAR100,1.229,2.986118633,4.074016725,-1.659034285,0.424785461,1.168058625,,,,1.229,1.229,1.229,1.229,1.229,1.229,2.986118633,3.000344069,3.013780753,3.025415873,3.036585078,3.04681
carFAR100,1.23,2.99019182,4.072358167,-1.658558625,0.424785461,1.1675831,,,,1.23,1.23,1.23,1.23,1.23,1.23,2.99019182,3.004439229,3.017899709,3.029551169,3.040739192,3.050980848
carFAR100,1.231,2.99426335,4.070700084,-1.6580831,0.424785461,1.167107712,,,,1.231,1.231,1.231,1.231,1.231,1.231,2.99426335,3.00853278,3.0220171,3.033684943,3.044891823,3.055150249
carFAR100,1.232,2.998333221,4.069042476,-1.657607712,0.424785461,1.166632461,,,,1.232,1.232,1.232,1.232,1.232,1.232,2.998333221,3.012624723,3.026132928,3.037817197,3.049042971,3.059318203
carFAR100,1.233,3.002401435,4.067385343,-1.657132461,0.424785461,1.166157346,,,,1.233,1.233,1.233,1.233,1.233,1.233,3.002401435,3.016715058,3.030247193,3.041947929,3.053192637,3.06348471
carFAR100,1.234,3.006467992,4.065728686,-1.656657346,0.424785461,1.165682366,,,,1.234,1.234,1.234,1.234,1.234,1.234,3.006467992,3.020803786,3.034359894,3.046077141,3.057340821,3.067649771
carFAR100,1.235,3.010532892,4.064072504,-1.656182366,0.424785461,1.165207523,,,,1.235,1.235,1.235,1.235,1.235,1.235,3.010532892,3.024890906,3.038471033,3.050204834,3.061487523,3.071813387
carFAR100,1.236,3.014596137,4.062416796,-1.655707523,0.424785461,1.164732817,,,,1.236,1.236,1.236,1.236,1.236,1.236,3.014596137,3.028976421,3.042580611,3.054331007,3.065632745,3.075975557
carFAR100,1.237,3.018657726,4.060761563,-1.655232817,0.424785461,1.164258246,,,,1.237,1.237,1.237,1.237,1.237,1.237,3.018657726,3.033060329,3.046688626,3.05845566,3.069776485,3.080136281
carFAR100,1.238,3.02271766,4.059106805,-1.654758246,0.424785461,1.163783811,,,,1.238,1.238,1.238,1.238,1.238,1.238,3.02271766,3.037142631,3.05079508,3.062578795,3.073918745,3.084295561
carFAR100,1.239,3.02677594,4.057452521,-1.654283811,0.424785461,1.163309513,,,,1.239,1.239,1.239,1.239,1.239,1.239,3.02677594,3.041223329,3.054899974,3.066700411,3.078059524,3.088453397
carFAR100,1.24,3.030832566,4.055798712,-1.653809513,0.424785461,1.16283535,,,,1.24,1.24,1.24,1.24,1.24,1.24,3.030832566,3.045302421,3.059003307,3.070820509,3.082198824,3.092609788
carFAR100,1.241,3.034887538,4.054145376,-1.65333535,0.424785461,1.162361323,,,,1.241,1.241,1.241,1.241,1.241,1.241,3.034887538,3.049379909,3.06310508,3.07493909,3.086336644,3.096764735
carFAR100,1.242,3.038940857,4.052492515,-1.652861323,0.424785461,1.161887433,,,,1.242,1.242,1.242,1.242,1.242,1.242,3.038940857,3.053455794,3.067205293,3.079056153,3.090472985,3.100918239
carFAR100,1.243,3.042992523,4.050840128,-1.652387433,0.424785461,1.161413678,,,,1.243,1.243,1.243,1.243,1.243,1.243,3.042992523,3.057530075,3.071303947,3.083171699,3.094607848,3.1050703
carFAR100,1.244,3.047042537,4.049188214,-1.651913678,0.424785461,1.160940059,,,,1.244,1.244,1.244,1.244,1.244,1.244,3.047042537,3.061602753,3.075401043,3.087285729,3.098741231,3.109220918
carFAR100,1.245,3.0510909,4.047536774,-1.651440059,0.424785461,1.160466575,,,,1.245,1.245,1.245,1.245,1.245,1.245,3.0510909,3.065673828,3.07949658,3.091398242,3.102873137,3.113370093
carFAR100,1.246,3.055137611,4.045885807,-1.650966575,0.424785461,1.159993228,,,,1.246,1.246,1.246,1.246,1.246,1.246,3.055137611,3.069743301,3.083590559,3.09550924,3.107003565,3.117517826
carFAR100,1.247,3.059182672,4.044235314,-1.650493228,0.424785461,1.159520016,,,,1.247,1.247,1.247,1.247,1.247,1.247,3.059182672,3.073811173,3.08768298,3.099618722,3.111132516,3.121664118
carFAR100,1.248,3.063226082,4.042585294,-1.650020016,0.424785461,1.15904694,,,,1.248,1.248,1.248,1.248,1.248,1.248,3.063226082,3.077877443,3.091773845,3.103726689,3.11525999,3.125808967
carFAR100,1.249,3.067267842,4.040935747,-1.64954694,0.424785461,1.158573999,,,,1.249,1.249,1.249,1.249,1.249,1.249,3.067267842,3.081942112,3.095863152,3.107833142,3.119385987,3.129952376
carFAR100,1.25,3.071307954,4.039286673,-1.649073999,0.424785461,1.158101194,,,,1.25,1.25,1.25,1.25,1.25,1.25,3.071307954,3.086005181,3.099950903,3.11193808,3.123510508,3.134094344
carFAR100,1.251,3.075346416,4.037638072,-1.648601194,0.424785461,1.157628525,,,,1.251,1.251,1.251,1.251,1.251,1.251,3.075346416,3.09006665,3.104037099,3.116041505,3.127633553,3.138234871
carFAR100,1.252,3.07938323,4.035989943,-1.648128525,0.424785461,1.157155991,,,,1.252,1.252,1.252,1.252,1.252,1.252,3.07938323,3.09412652,3.108121738,3.120143415,3.131755122,3.142373958
carFAR100,1.253,3.083418396,4.034342287,-1.647655991,0.424785461,1.156683593,,,,1.253,1.253,1.253,1.253,1.253,1.253,3.083418396,3.09818479,3.112204823,3.124243813,3.135875216,3.146511605
carFAR100,1.254,3.087451915,4.032695104,-1.647183593,0.424785461,1.15621133,,,,1.254,1.254,1.254,1.254,1.254,1.254,3.087451915,3.102241462,3.116286353,3.128342698,3.139993835,3.150647812
carFAR100,1.255,3.091483787,4.031048393,-1.64671133,0.424785461,1.155739203,,,,1.255,1.255,1.255,1.255,1.255,1.255,3.091483787,3.106296536,3.120366328,3.132440071,3.14411098,3.154782581
carFAR100,1.256,3.095514012,4.029402153,-1.646239203,0.424785461,1.15526721,,,,1.256,1.256,1.256,1.256,1.256,1.256,3.095514012,3.110350012,3.12444475,3.136535931,3.14822665,3.15891591
carFAR100,1.257,3.099542591,4.027756386,-1.64576721,0.424785461,1.154795354,,,,1.257,1.257,1.257,1.257,1.257,1.257,3.099542591,3.11440189,3.128521618,3.14063028,3.152340847,3.163047801
carFAR100,1.258,3.103569525,4.026111091,-1.645295354,0.424785461,1.154323632,,,,1.258,1.258,1.258,1.258,1.258,1.258,3.103569525,3.118452172,3.132596933,3.144723117,3.15645357,3.167178254
carFAR100,1.259,3.107594813,4.024466267,-1.644823632,0.424785461,1.153852046,,,,1.259,1.259,1.259,1.259,1.259,1.259,3.107594813,3.122500857,3.136670695,3.148814444,3.16056482,3.171307269
carFAR100,1.26,3.111618458,4.022821915,-1.644352046,0.424785461,1.153380595,,,,1.26,1.26,1.26,1.26,1.26,1.26,3.111618458,3.126547947,3.140742905,3.15290426,3.164674597,3.175434846
carFAR100,1.261,3.115640458,4.021178034,-1.643880595,0.424785461,1.152909279,,,,1.261,1.261,1.261,1.261,1.261,1.261,3.115640458,3.13059344,3.144813563,3.156992566,3.168782902,3.179560986
carFAR100,1.262,3.119660814,4.019534625,-1.643409279,0.424785461,1.152438098,,,,1.262,1.262,1.262,1.262,1.262,1.262,3.119660814,3.134637339,3.148882669,3.161079362,3.172889735,3.183685689
carFAR100,1.263,3.123679527,4.017891687,-1.642938098,0.424785461,1.151967052,,,,1.263,1.263,1.263,1.263,1.263,1.263,3.123679527,3.138679642,3.152950225,3.165164649,3.176995096,3.187808956
carFAR100,1.264,3.127696597,4.01624922,-1.642467052,0.424785461,1.151496142,,,,1.264,1.264,1.264,1.264,1.264,1.264,3.127696597,3.142720352,3.157016229,3.169248427,3.181098985,3.191930786
carFAR100,1.265,3.131712026,4.014607224,-1.641996142,0.424785461,1.151025366,,,,1.265,1.265,1.265,1.265,1.265,1.265,3.131712026,3.146759468,3.161080684,3.173330696,3.185201404,3.19605118
carFAR100,1.266,3.135725812,4.012965699,-1.641525366,0.424785461,1.150554725,,,,1.266,1.266,1.266,1.266,1.266,1.266,3.135725812,3.15079699,3.165143588,3.177411457,3.189302352,3.200170139
carFAR100,1.267,3.139737957,4.011324644,-1.641054725,0.424785461,1.15008422,,,,1.267,1.267,1.267,1.267,1.267,1.267,3.139737957,3.154832919,3.169204943,3.18149071,3.193401829,3.204287663
carFAR100,1.268,3.143748462,4.00968406,-1.64058422,0.424785461,1.149613849,,,,1.268,1.268,1.268,1.268,1.268,1.268,3.143748462,3.158867256,3.173264749,3.185568456,3.197499837,3.208403751
carFAR100,1.269,3.147757326,4.008043946,-1.640113849,0.424785461,1.149143613,,,,1.269,1.269,1.269,1.269,1.269,1.269,3.147757326,3.1629,3.177323007,3.189644694,3.201596375,3.212518405
carFAR100,1.27,3.15176455,4.006404302,-1.639643613,0.424785461,1.148673512,,,,1.27,1.27,1.27,1.27,1.27,1.27,3.15176455,3.166931153,3.181379716,3.193719426,3.205691444,3.216631625
carFAR100,1.271,3.155770135,4.004765129,-1.639173512,0.424785461,1.148203545,,,,1.271,1.271,1.271,1.271,1.271,1.271,3.155770135,3.170960715,3.185434877,3.197792651,3.209785043,3.220743411
carFAR100,1.272,3.15977408,4.003126425,-1.638703545,0.424785461,1.147733714,,,,1.272,1.272,1.272,1.272,1.272,1.272,3.15977408,3.174988686,3.189488491,3.20186437,3.213877175,3.224853763
carFAR100,1.273,3.163776388,4.001488191,-1.638233714,0.424785461,1.147264017,,,,1.273,1.273,1.273,1.273,1.273,1.273,3.163776388,3.179015067,3.193540558,3.205934584,3.217967838,3.228962682
carFAR100,1.274,3.167777057,3.999850427,-1.637764017,0.424785461,1.146794455,,,,1.274,1.274,1.274,1.274,1.274,1.274,3.167777057,3.183039857,3.197591078,3.210003292,3.222057033,3.233070168
carFAR100,1.275,3.171776089,3.998213133,-1.637294455,0.424785461,1.146325027,,,,1.275,1.275,1.275,1.275,1.275,1.275,3.171776089,3.187063058,3.201640051,3.214070496,3.226144761,3.237176221
carFAR100,1.276,3.175773483,3.996576308,-1.636825027,0.424785461,1.145855734,,,,1.276,1.276,1.276,1.276,1.276,1.276,3.175773483,3.19108467,3.205687479,3.218136195,3.230231021,3.241280842
carFAR100,1.277,3.179769242,3.994939952,-1.636355734,0.424785461,1.145386576,,,,1.277,1.277,1.277,1.277,1.277,1.277,3.179769242,3.195104694,3.209733362,3.222200389,3.234315815,3.245384031
carFAR100,1.278,3.183763364,3.993304066,-1.635886576,0.424785461,1.144917552,,,,1.278,1.278,1.278,1.278,1.278,1.278,3.183763364,3.199123129,3.213777699,3.226263081,3.238399142,3.249485789
carFAR100,1.279,3.18775585,3.991668648,-1.635417552,0.424785461,1.144448662,,,,1.279,1.279,1.279,1.279,1.279,1.279,3.18775585,3.203139977,3.217820492,3.230324268,3.242481003,3.253586115
carFAR100,1.28,3.191746701,3.990033699,-1.634948662,0.424785461,1.143979907,,,,1.28,1.28,1.28,1.28,1.28,1.28,3.191746701,3.207155237,3.221861741,3.234383953,3.246561399,3.25768501
carFAR100,1.281,3.195735918,3.988399219,-1.634479907,0.424785461,1.143511286,,,,1.281,1.281,1.281,1.281,1.281,1.281,3.195735918,3.21116891,3.225901446,3.238442135,3.250640329,3.261782474
carFAR100,1.282,3.1997235,3.986765208,-1.634011286,0.424785461,1.1430428,,,,1.282,1.282,1.282,1.282,1.282,1.282,3.1997235,3.215180997,3.229939607,3.242498815,3.254717794,3.265878509
carFAR100,1.283,3.203709448,3.985131665,-1.6335428,0.424785461,1.142574448,,,,1.283,1.283,1.283,1.283,1.283,1.283,3.203709448,3.219191498,3.233976225,3.246553993,3.258793794,3.269973113
carFAR100,1.284,3.207693763,3.983498591,-1.633074448,0.424785461,1.142106231,,,,1.284,1.284,1.284,1.284,1.284,1.284,3.207693763,3.223200413,3.238011301,3.250607669,3.26286833,3.274066287
carFAR100,1.285,3.211676446,3.981865985,-1.632606231,0.424785461,1.141638147,,,,1.285,1.285,1.285,1.285,1.285,1.285,3.211676446,3.227207743,3.242044835,3.254659845,3.266941402,3.278158032
carFAR100,1.286,3.215657496,3.980233847,-1.632138147,0.424785461,1.141170198,,,,1.286,1.286,1.286,1.286,1.286,1.286,3.215657496,3.231213488,3.246076826,3.258710519,3.27101301,3.282248349
carFAR100,1.287,3.219636914,3.978602176,-1.631670198,0.424785461,1.140702383,,,,1.287,1.287,1.287,1.287,1.287,1.287,3.219636914,3.235217649,3.250107276,3.262759693,3.275083155,3.286337236
carFAR100,1.288,3.2236147,3.976970974,-1.631202383,0.424785461,1.140234702,,,,1.288,1.288,1.288,1.288,1.288,1.288,3.2236147,3.239220226,3.254136186,3.266807367,3.279151837,3.290424695
carFAR100,1.289,3.227590856,3.975340239,-1.630734702,0.424785461,1.139767155,,,,1.289,1.289,1.289,1.289,1.289,1.289,3.227590856,3.24322122,3.258163554,3.270853542,3.283219056,3.294510726
carFAR100,1.29,3.231565381,3.973709972,-1.630267155,0.424785461,1.139299742,,,,1.29,1.29,1.29,1.29,1.29,1.29,3.231565381,3.247220631,3.262189383,3.274898217,3.287284813,3.29859533
carFAR100,1.291,3.235538276,3.972080172,-1.629799742,0.424785461,1.138832463,,,,1.291,1.291,1.291,1.291,1.291,1.291,3.235538276,3.251218459,3.266213671,3.278941394,3.291349109,3.302678506
carFAR100,1.292,3.239509541,3.97045084,-1.629332463,0.424785461,1.138365319,,,,1.292,1.292,1.292,1.292,1.292,1.292,3.239509541,3.255214705,3.270236421,3.282983071,3.295411942,3.306760255
carFAR100,1.293,3.243479178,3.968821975,-1.628865319,0.424785461,1.137898308,,,,1.293,1.293,1.293,1.293,1.293,1.293,3.243479178,3.259209369,3.274257631,3.287023251,3.299473315,3.310840577
carFAR100,1.294,3.247447186,3.967193576,-1.628398308,0.424785461,1.137431431,,,,1.294,1.294,1.294,1.294,1.294,1.294,3.247447186,3.263202452,3.278277302,3.291061933,3.303533226,3.314919473
carFAR100,1.295,3.251413565,3.965565645,-1.627931431,0.424785461,1.136964688,,,,1.295,1.295,1.295,1.295,1.295,1.295,3.251413565,3.267193955,3.282295436,3.295099118,3.307591677,3.318996942
carFAR100,1.296,3.255378317,3.96393818,-1.627464688,0.424785461,1.136498078,,,,1.296,1.296,1.296,1.296,1.296,1.296,3.255378317,3.271183876,3.286312031,3.299134805,3.311648668,3.323072986
carFAR100,1.297,3.259341442,3.962311182,-1.626998078,0.424785461,1.136031603,,,,1.297,1.297,1.297,1.297,1.297,1.297,3.259341442,3.275172218,3.290327089,3.303168996,3.315704199,3.327147605
carFAR100,1.298,3.26330294,3.96068465,-1.626531603,0.424785461,1.135565261,,,,1.298,1.298,1.298,1.298,1.298,1.298,3.26330294,3.27915898,3.29434061,3.307201691,3.319758271,3.331220799
carFAR100,1.299,3.267262811,3.959058585,-1.626065261,0.424785461,1.135099053,,,,1.299,1.299,1.299,1.299,1.299,1.299,3.267262811,3.283144164,3.298352595,3.311232889,3.323810883,3.335292567
carFAR100,1.3,3.271221057,3.957432986,-1.625599053,0.424785461,1.134632978,,,,1.3,1.3,1.3,1.3,1.3,1.3,3.271221057,3.287127768,3.302363043,3.315262593,3.327862037,3.339362912
carFAR100,1.301,3.275177678,3.955807853,-1.625132978,0.424785461,1.134167038,,,,1.301,1.301,1.301,1.301,1.301,1.301,3.275177678,3.291109794,3.306371956,3.319290801,3.331911732,3.343431832
carFAR100,1.302,3.279132673,3.954183186,-1.624667038,0.424785461,1.13370123,,,,1.302,1.302,1.302,1.302,1.302,1.302,3.279132673,3.295090243,3.310379333,3.323317514,3.335959969,3.347499328
carFAR100,1.303,3.283086044,3.952558985,-1.62420123,0.424785461,1.133235557,,,,1.303,1.303,1.303,1.303,1.303,1.303,3.283086044,3.299069114,3.314385175,3.327342733,3.340006749,3.351565401
